,outDegree,indegreeAveGene,indegreeVarGene,indispenAveGene,indispenVarGene,numTissueAve,numTissueVar,closeAveGene,closeVarGene,degreeAveGene,degreeVarGene,pgrkAveGene,pgrkVarGene,egAveGene,egVarGene,SG1_outDegree,SG1_indegreeAveGene,SG1_indegreeVarGene,SG8_outDegree,SG8_indegreeAveGene,SG8_indegreeVarGene,SG19_outDegree,SG19_indegreeAveGene,SG19_indegreeVarGene,SG29_outDegree,SG29_indegreeAveGene,SG29_indegreeVarGene,SG32_outDegree,SG32_indegreeAveGene,SG32_indegreeVarGene,SG36_outDegree,SG36_indegreeAveGene,SG36_indegreeVarGene,SG37_outDegree,SG37_indegreeAveGene,SG37_indegreeVarGene,SG38_outDegree,SG38_indegreeAveGene,SG38_indegreeVarGene,SG47_outDegree,SG47_indegreeAveGene,SG47_indegreeVarGene,SG50_outDegree,SG50_indegreeAveGene,SG50_indegreeVarGene,SG53_outDegree,SG53_indegreeAveGene,SG53_indegreeVarGene,SG57_outDegree,SG57_indegreeAveGene,SG57_indegreeVarGene,SG65_outDegree,SG65_indegreeAveGene,SG65_indegreeVarGene,SG68_outDegree,SG68_indegreeAveGene,SG68_indegreeVarGene,SG72_outDegree,SG72_indegreeAveGene,SG72_indegreeVarGene,conservation,numTissue,delState
chr5-60002600-60003400,1,37.0,0.0,0.215141177566993,0.0,1.0,0.0,0.000139518923668,0.0,0.0001432897053888,0.0,2.744756984663535e-05,0.0,2.6881380936101865e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224513,1,Deleted
chr12-34357000-34359200,1,15.0,0.0,0.371590401027786,0.0,1.0,0.0,5.656172581137796e-05,0.0,6.410328925289501e-05,0.0,2.029343214438301e-05,0.0,1.0908135929698087e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322154999999999,1,Deleted
chr22-17771000-17771600,5,40.4,40.24,0.5217676307715329,0.0626553114515632,1.0,0.0,0.0001523395815186,5.721643021728121e-10,0.0001576186759277,5.99464388161177e-10,1.6897415442822112e-05,7.308185321327355e-11,2.9349973346182603e-37,2.1212844906680882e-75,4.0,11.5,2.25,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446833,1,Deleted
chr7-88248000-88248400,1,28.0,0.0,0.134675532784405,0.0,1.0,0.0,0.0001055818881812,0.0,0.0001055818881812,0.0,2.666210072205572e-05,0.0,2.0346871615300227e-37,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260425,0,Deleted
chr4-48719600-48721800,2,32.0,4.0,0.8788407754436445,0.0001798930844771,3.5,0.25,0.0605016909085144,0.0003300310079798,0.0001414043145284,4.301185422646012e-10,2.029982817205473e-05,2.093070954211601e-13,1.0210924392332626e-07,1.042626835070726e-14,2.0,11.0,1.0,2.0,24.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0729223,4,Deleted
chr16-30084400-30084600,7,39.71428571428572,24.204081632653065,0.4852912357410011,0.1234997682719478,1.0,0.0,0.0652085552932049,0.002231752962044,0.0002402526639226,1.4806698423068689e-08,3.3092907360804135e-05,9.228792332703288e-10,9.922538894750612e-05,5.191242733423908e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.142857142857142,4.122448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009175,1,Deleted
chr4-73424200-73425000,1,36.0,0.0,0.143751323343644,0.0,1.0,0.0,0.0001357481419473,0.0,0.0001357481419473,0.0,4.704184017060838e-05,0.0,2.6155324344901666e-37,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135437,1,Deleted
chr18-7641400-7642800,1,52.0,0.0,0.6171733753485071,0.0,8.0,0.0,0.0354078921214271,0.0,0.0002036222129209,0.0,6.777162429275135e-05,0.0,1.0020166537380679e-13,0.0,1.0,16.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195147,7,Deleted
chr14-93622400-93624000,6,37.5,8.583333333333334,0.6564051082073205,0.0834936525678413,2.333333333333333,0.2222222222222222,0.0234122659268311,0.0005635414620837,0.0001527166596907,7.938827088630387e-11,1.0443574615235153e-05,3.2508672172026408e-12,2.096801186423088e-10,1.1026590203485834e-19,6.0,12.166666666666664,5.8055555555555545,5.0,26.4,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358706,2,Deleted
chr18-76663000-76664600,1,58.0,0.0,0.307354105769423,0.0,1.0,0.0,0.0002187053398039,0.0,0.0002187053398039,0.0,6.36003784725574e-05,0.0,4.212856935130637e-37,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00714938,0,Deleted
chr11-75466200-75466800,2,32.5,12.25,0.5990804295058876,0.0919093725108742,2.0,0.0,0.0117698258299012,0.000135966634315,0.0001677997865737,3.4160654472420003e-09,1.5682211787983906e-05,8.806028064893931e-12,4.8850949241564686e-18,2.3864152418019287e-35,0.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122955,1,Deleted
chr7-88195200-88197400,1,28.0,0.0,0.134675532784405,0.0,1.0,0.0,0.0001055818881812,0.0,0.0001055818881812,0.0,2.666210072205572e-05,0.0,2.0346871615300227e-37,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168575,0,Deleted
chr15-34804600-34806400,6,48.16666666666666,45.47222222222222,0.3313169318178296,0.1164692796977369,4.0,8.333333333333334,0.0120532255882801,0.000704212458274,0.0001853967679372,5.375494362002965e-10,1.7398598018699768e-05,3.969023716612461e-11,4.946382767210144e-09,1.2233351239876742e-16,3.0,14.666666666666664,3.555555555555556,2.0,39.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,5.0,14.8,3.3600000000000003,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.83333333333333,42.47222222222222,0.0,0.0,0.0,0.0244456,7,Deleted
chr7-94717400-94719600,1,52.0,0.0,0.790229154477698,0.0,1.0,0.0,0.0001960806494794,0.0,0.0001998514312002,0.0,6.466182323550286e-05,0.0,3.77722298041051e-37,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10783,0,Deleted
chr5-10530400-10530800,2,19.0,9.0,0.278126818260236,0.0268158501718179,1.5,0.25,7.164485269441209e-05,1.2796915307046e-10,7.353024355479133e-05,8.886746741004169e-11,1.1284798806298837e-05,3.1421559760650032e-12,1.381236229449877e-37,4.7444235626268605e-76,1.0,6.0,0.0,2.0,13.5,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00336,1,Deleted
chr21-27178200-27179200,2,44.5,0.25,0.8038067955846195,0.0384917734587752,1.0,0.0,0.0349097097684851,0.0012068693085868,0.0009012168312612,5.296358869690626e-07,0.0001501350973082,1.5036606326619634e-08,6.013410302735108e-09,3.6161103469040745e-17,1.0,16.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030589,1,Deleted
chr22-36613400-36613800,3,29.33333333333333,0.8888888888888888,0.228638169956538,0.0178276801255681,1.0,0.0,0.000128233903011,7.224811239577073e-10,0.000114380378863,1.263892869831704e-11,1.2879946314048117e-05,2.283326070943275e-12,2.4559440432736146e-35,1.1857195045415123e-69,3.0,10.333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534,1,Deleted
chr20-6026000-6026800,2,36.0,25.0,0.7110573920172709,0.0771296129532277,3.0,0.0,0.0016537648049561,2.247488964195205e-06,0.0001470604871095,1.2796915307046007e-10,1.9784340564334e-05,3.2985279111206845e-12,3.8618590507309096e-26,1.4913955327482192e-51,0.0,0.0,0.0,2.0,25.5,56.25,0.0,0.0,0.0,2.0,7.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102942,2,Deleted
chr22-23040000-23041800,5,60.2,148.56,0.6421046419479318,0.1857085777647082,1.0,0.0,0.0896613633168345,0.0059832185131163,0.0003205164462644,1.0476407998034986e-08,0.000397345448522,1.982546774418812e-07,0.0332577966296142,0.0016592362467471,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.75,158.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817028,1,Deleted
chr3-165626400-165626800,1,44.0,0.0,0.5363740731989749,0.0,1.0,0.0,0.0001659143957133,0.0,0.0001696851774341,0.0,5.723170989488472e-05,0.0,3.196377707450348e-37,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099605,0,Deleted
chr22-22760800-22761600,5,62.8,91.36,0.645753815549535,0.181910262912886,1.0,0.0,0.0896711673493085,0.0059814640650176,0.0003303204787384,7.829437160746452e-09,0.0004022111113153,1.946737560610289e-07,0.0332577966296142,0.0016592362467471,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00161625,1,Deleted
chr9-5391200-5392600,4,42.5,165.25,0.4788039417517334,0.1053583955999733,1.75,0.1875,0.0187559827116227,0.0010374753778293,0.0001687424820039,2.5762678802171075e-09,2.0313784187741605e-05,4.858602179362308e-11,9.849303418300162e-09,2.910263334772176e-16,3.0,14.666666666666664,1.5555555555555556,4.0,26.75,57.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834921,1,Deleted
chr12-117642800-117643000,1,34.0,0.0,0.8735205330195959,0.0,1.0,0.0,0.0001282065785057,0.0,0.0001357481419473,0.0,3.0313470706588063e-05,0.0,2.4703211162501406e-37,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051565,0,Deleted
chr7-23075200-23076200,4,43.5,36.25,0.5895763313161779,0.0849171657173235,1.0,0.0,0.0196348795802086,0.0011372691614873,0.0001753413500152,4.0168095269338816e-10,2.060395548284416e-05,6.778864579993834e-12,2.3776376686322066e-08,1.6959482649896389e-15,0.0,0.0,0.0,4.0,31.5,55.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687633999999999,0,Deleted
chr3-125715200-125716200,2,41.5,6.25,0.1240170807545177,0.0035402333425559,1.0,0.0,0.0001564874414114,8.886746741004159e-11,0.0001564874414114,8.886746741004159e-11,2.8095051152032078e-05,3.988675712382693e-11,3.0148635596502884e-37,3.2947385851581596e-76,0.0,0.0,0.0,2.0,27.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139869,0,Deleted
chr8-6187800-6190000,2,40.5,6.25,0.6196065257071646,0.0564368570263942,1.5,0.25,0.0296708626027055,0.0008718775612063,0.0001866536951775,1.2832462294010018e-09,4.0197368903633466e-05,9.149811623094396e-11,1.7253581034252556e-09,2.976860585055196e-18,0.0,0.0,0.0,2.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129054,1,Deleted
chr1-22121400-22121600,2,40.5,12.25,0.4441247556518602,0.179941546287058,1.0,0.0,0.0684965503354687,0.0046690758079313,0.0001621436139926,1.4218794785606672e-11,9.672712820495078e-05,6.0596729611384396e-09,0.0021434181168577,4.594241223674153e-06,2.0,24.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18603,1,Deleted
chr7-91040200-91041000,1,44.0,0.0,0.9660216999043708,0.0,1.0,0.0,0.0183064527729379,0.0,0.0001772267408756,0.0,5.799723415677782e-05,0.0,2.635931131979804e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039315,1,Deleted
chr1-28552000-28552200,3,37.66666666666666,22.222222222222232,0.9643144669680872,0.0005742235077226,1.0,0.0,0.0080384545654358,0.0001048568987021,0.0001671713229536,4.202443792190413e-10,9.916811184691871e-06,7.434872621693124e-13,6.685710789472998e-17,8.939745752036494e-33,0.0,0.0,0.0,3.0,24.33333333333333,4.2222222222222205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21044,0,Deleted
chr7-6123400-6125000,2,36.5,2.25,0.4370854573390145,0.0043355749714132,1.0,0.0,0.0655180525507471,0.002285256223096,0.0002168199489436,8.886746741004159e-11,5.393273777114651e-05,1.8451062285849246e-09,0.0002300945097716,5.294348342702623e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274331,1,Deleted
chr3-165630400-165631400,1,44.0,0.0,0.5363740731989749,0.0,2.0,0.0,0.0001659143957133,0.0,0.0001696851774341,0.0,5.723170989488472e-05,0.0,3.196377707450348e-37,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014811,1,Deleted
chr3-181358600-181358800,1,44.0,0.0,0.960356584021868,0.0,1.0,0.0,0.0754939462220575,0.0,0.0001923098677586,0.0,6.75298165468419e-05,0.0,1.534598488290309e-07,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950155,1,Deleted
chr9-110429200-110431200,2,58.0,16.0,0.535229693705305,0.1771217372080293,4.0,0.0,0.0332518796344547,0.0010921873185999,0.0002451008118493,1.7204741690584062e-09,6.631648440996973e-05,7.377231463246555e-12,3.927248649835516e-09,1.5423281957634884e-17,2.0,26.5,90.25,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140179,7,Deleted
chrX-41344400-41344800,1,46.0,0.0,0.282984776068359,0.0,1.0,0.0,0.0001734559591548,0.0,0.0001734559591548,0.0,3.685197044633204e-05,0.0,3.341589025690392e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107198,1,Deleted
chr1-24896800-24897400,3,37.0,14.0,0.556423558653869,0.135608049048775,1.3333333333333333,0.2222222222222222,0.0452102072108699,0.0040640936982476,0.0002601839387323,3.2959166313036257e-08,0.0001542293420016,3.937557310572311e-08,0.0004976245478524,4.952603812506865e-07,0.0,0.0,0.0,3.0,20.666666666666668,43.555555555555536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023515,1,Deleted
chr4-81942600-81944000,2,41.5,90.25,0.4598472317020722,0.1397317419278282,2.0,1.0,0.0219585454159373,0.0004768930204028,0.0001583728322718,1.4218794785606667e-09,4.822768773989196e-05,1.7652624245928911e-10,2.38378942983675e-11,5.682452045801417e-22,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.5,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32014,3,Deleted
chr3-174078000-174078600,1,43.0,0.0,0.165672600040891,0.0,1.0,0.0,0.0418914019791785,0.0,0.0001696851774341,0.0,5.871505588321221e-05,0.0,1.4379739302156532e-13,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37825,0,Deleted
chrX-6932000-6932600,1,61.0,0.0,0.11437135981131,0.0,1.0,0.0,0.0002300176849662,0.0,0.0002300176849662,0.0,6.360037847255741e-05,0.0,4.430673912490711e-37,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226948,0,Deleted
chr16-20524200-20525800,4,35.0,11.5,0.1681883834031349,0.0045726087541327,1.0,0.0,0.0001319773602265,1.635161400344766e-10,0.0001329200556567,2.017291510207947e-10,1.5764095705928642e-05,1.0639623994750039e-11,2.542926775370155e-37,6.062318996690078e-76,0.0,0.0,0.0,4.0,25.25,5.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173181,0,Deleted
chr20-54664800-54666200,1,26.0,0.0,0.307483654878265,0.0,1.0,0.0,9.80403247397218e-05,0.0,9.80403247397218e-05,0.0,3.154474663160477e-05,0.0,1.8894758432899867e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105576,1,Deleted
chr2-184086800-184087800,1,37.0,0.0,0.95484921665292,0.0,1.0,0.0,0.0913234105773586,0.0,0.0003280580097059,0.0,4.316640883982827e-05,0.0,8.125307889246287e-07,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305114,0,Deleted
chr8-68550800-68552000,1,47.0,0.0,0.11437135981131,0.0,1.0,0.0,0.0001772267408756,0.0,0.0001772267408756,0.0,5.213677503274654e-05,0.0,3.4141946848104127e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929567,1,Deleted
